eff_category,business_segment,to_norm,labels,Résultat 1,Siren
0.0,24,0.13948262161825667,1,2286.0,514690106
7.5,15,0.13979887373894243,2,25109.0,514694447
0.0,20,0.13965645428065876,4,14831.0,514720523
0.0,16,0.13988808335875466,4,31547.0,514723865
0.0,16,0.13929055350079514,4,-11575.0,514742402
0.0,12,0.139459189889909,0,595.0,514744614
0.0,24,0.13977255981101086,1,23210.0,514749100
1.5,13,0.13956179896644047,0,8000.0,514776731
7.5,19,0.1396331334061412,2,13148.0,514792712
1.5,21,0.13992498382746543,4,34210.0,514808229
0.0,20,0.13937045139887488,4,-5809.0,514817386
0.0,28,0.13940938880671463,1,-2999.0,514840396
0.0,16,0.13957199751881413,4,8736.0,514854884
1.5,13,0.13939122263529902,0,-4310.0,514886647
1.5,25,0.13959256090430675,1,10220.0,514891456
0.0,20,0.1396620385423525,4,15234.0,514895515
0.0,24,0.13953721712960496,1,6226.0,514906825
4.0,22,0.14018097303473653,2,52684.0,514915792
4.0,30,0.13966460203717468,3,15419.0,514918689
0.0,12,0.1394590928928076,0,588.0,514936129
0.0,24,0.13954630714367716,1,6882.0,514954288
0.0,12,0.13947865859382885,0,2000.0,514973874
0.0,24,0.13986628672440166,1,29974.0,515014496
0.0,12,0.13972133148475332,0,19513.0,515034973
4.0,26,0.13978158054143922,1,23861.0,515039899
1.5,17,0.13943819694582454,4,-920.0,515057479
7.5,23,0.14148282655927516,2,146635.0,515059376
0.0,12,0.1399037276055344,0,32676.0,515064533
1.5,29,0.13948421514206508,1,2401.0,515075646
0.0,28,0.13945532386258255,1,316.0,515086726
1.5,17,0.14006661345220928,4,44431.0,515089720
7.5,19,0.13954917548653226,2,7089.0,515092914
7.5,15,0.13950637205136607,2,4000.0,515101939
7.5,19,0.14075806421776238,2,94331.0,515115319
1.5,25,0.13941749499304426,1,-2414.0,515136331
7.5,31,0.13950584549567285,3,3962.0,515144699
4.0,18,0.1396706435709178,2,15855.0,515147015
4.0,14,0.139808060750116,0,25772.0,515165538
0.0,12,0.13967265279658925,0,16000.0,515168797
0.0,12,0.13967265279658925,0,16000.0,515168797
0.0,12,0.1394653145640247,0,1037.0,515191781
1.5,13,0.14002773147128458,0,41625.0,515193548
0.0,28,0.1393681373251705,1,-5976.0,515194736
1.5,21,0.13962433438337316,4,12513.0,515201424
0.0,28,0.1393880078742247,1,-4542.0,515204022
1.5,29,0.1394327928216048,1,-1310.0,515213791
7.5,27,0.13947752234206984,3,1918.0,515221521
1.5,13,0.1392407939877871,0,-15166.0,515222909
1.5,13,0.13971200590629207,0,18840.0,515246833
0.0,12,0.1394265711503877,0,-1759.0,515263630
1.5,29,0.13974767312614245,1,21414.0,515269694
1.5,13,0.1397461488859779,0,21304.0,515289668
0.0,20,0.13958959556435027,4,10006.0,515300382
0.0,12,0.13947835374579595,0,1978.0,515331551
4.0,14,0.1395192449523921,0,4929.0,515331718
4.0,14,0.1395192449523921,0,4929.0,515331718
0.0,24,0.13946480186506027,1,1000.0,515351963
7.5,19,0.13949348529361127,2,3070.0,515374072
4.0,30,0.13955446875692187,3,7471.0,515380400
7.5,27,0.14012585096769503,3,48706.0,515386944
1.5,17,0.13963001564216826,4,12923.0,515402139
1.5,29,0.1393010291877442,1,-10819.0,517406716
4.0,22,0.1396462418715563,2,14094.0,517412490
1.5,21,0.1396462418715563,4,14094.0,517412490
4.0,14,0.1395792168745026,0,9257.0,517435079
4.0,26,0.14068574595031905,1,89112.0,517473773
1.5,13,0.1394796562783002,0,2072.0,517485884
0.0,12,0.1417072501384114,0,162831.0,517488201
0.0,12,0.13962093948482485,0,12268.0,517521415
7.5,31,0.14017010935938196,3,51900.0,517525499
1.5,13,0.13995667416615923,0,36497.0,517546982
0.0,28,0.139538353381364,1,6308.0,517552212
0.0,24,0.13960399270554083,1,11045.0,517561577
0.0,28,0.13937760147091946,1,-5293.0,517561593
7.5,27,0.14073902507243433,3,92957.0,517568127
0.0,24,0.14073902507243433,1,92957.0,517568127
1.5,25,0.13944685740130494,1,-295.0,517577524
1.5,25,0.13961360927530625,1,11739.0,517587077
0.0,20,0.13918388440273446,4,-19273.0,517591798
7.5,31,0.14008198056441365,3,45540.0,517604393
0.0,24,0.13935770320840776,1,-6729.0,517609350
0.0,28,0.13952646430808052,1,5450.0,517612438
0.0,28,0.13952646430808052,1,5450.0,517612438
0.0,24,0.1395343349300211,1,6018.0,517613840
4.0,14,0.13987264696290644,0,30433.0,517626149
0.0,12,0.13953893536397227,0,6350.0,517648291
4.0,18,0.14034595124745547,2,64590.0,517687810
4.0,18,0.14034595124745547,2,64590.0,517687810
0.0,16,0.14034595124745547,4,64590.0,517687810
1.5,25,0.13950361456234112,1,3801.0,517690004
0.0,12,0.13958222378464538,0,9474.0,517714259
0.0,16,0.14001907101580421,4,41000.0,517715090
0.0,12,0.13960835757510295,0,11360.0,517753513
1.5,13,0.13971111907565087,0,18776.0,517759247
4.0,30,0.14036180334516674,3,65734.0,517776688
7.5,27,0.1399970249603334,3,39409.0,517781688
0.0,24,0.13949420584350722,1,3122.0,517803029
0.0,20,0.13963310569268367,4,13146.0,517803847
7.5,31,0.1401437815747216,3,50000.0,517805875
0.0,16,0.14097989658861887,4,110340.0,517809216
7.5,23,0.14082217930177468,2,98958.0,517814000
1.5,29,0.1423223918986358,1,207224.0,517860474
0.0,16,0.13975217656299224,4,21739.0,517892279
0.0,16,0.1394156243346605,4,-2549.0,517897765
0.0,12,0.13968969657297461,0,17230.0,517910303
1.5,21,0.13949284788408792,4,3024.0,517919221
1.5,17,0.13748230582340804,4,-142071.0,517922159
0.0,24,0.13983926610330288,1,28024.0,517923777
1.5,17,0.13973931751869498,4,20811.0,517962767
1.5,25,0.13943898677936437,1,-863.0,517976171
0.0,24,0.13947865859382885,1,2000.0,517989406
0.0,20,0.13956581741778334,4,8290.0,517999918
0.0,28,0.13964439892663008,1,13961.0,518050240
0.0,12,0.13951551749235333,0,4660.0,518056585
1.5,13,0.13998265553260034,0,38372.0,518077409
4.0,26,0.1398179821679143,1,26488.0,518090881
1.5,25,0.1395827919105249,1,9515.0,518093695
4.0,14,0.13961211274859925,0,11631.0,518100342
1.5,29,0.1394745431453846,1,1703.0,518155015
0.0,28,0.1394745431453846,1,1703.0,518155015
1.5,21,0.1393195556341078,4,-9482.0,518183124
1.5,29,0.13951639046626577,1,4723.0,518187570
0.0,28,0.13967459273861685,1,16140.0,518209671
1.5,25,0.13964789082227977,1,14213.0,518212501
0.0,16,0.1394427696663182,4,-590.0,518274329
1.5,13,0.139422123140453,0,-2080.0,518275482
4.0,30,0.13948550381784056,3,2494.0,518302096
0.0,12,0.1394608942675475,0,718.0,518383658
0.0,20,0.13961722588151484,4,12000.0,518387261
1.5,25,0.13948021054745094,1,2112.0,518429485
0.0,16,0.13949394256566064,4,3103.0,518436399
1.5,13,0.13884727674748765,0,-43565.0,518449392
7.5,15,0.1407216487345585,2,91703.0,518455175
0.0,12,0.1395543717598205,0,7464.0,518463229
1.5,17,0.13944457104105812,4,-460.0,518480207
0.0,16,0.13961927667737262,4,12148.0,518489489
0.0,12,0.14025464926159917,0,58001.0,518532734
4.0,30,0.1398910209852536,3,31759.0,518535612
0.0,16,0.1400449830986015,4,42870.0,518566484
4.0,30,0.1394952728116224,3,3199.0,518566526
0.0,12,0.13949875085054333,0,3450.0,518575014
0.0,24,0.13952773912712724,1,5542.0,518622063
7.5,23,0.13985043462669036,2,28830.0,518627419
0.0,24,0.13953673214409806,1,6191.0,518629415
7.5,23,0.13943251568702944,2,-1330.0,518644927
0.0,24,0.13948572552550084,1,2510.0,518658844
1.5,13,0.1399079123376225,0,32978.0,518665013
1.5,17,0.1395401547561039,4,6438.0,518684436
0.0,12,0.1392755189500812,0,-12660.0,518693296
0.0,28,0.139437032980608,1,-1004.0,518694476
4.0,14,0.14005084449487062,0,43293.0,518759162
0.0,24,0.1395149632232026,1,4620.0,518764568
1.5,25,0.13977436118575076,1,23340.0,518775176
4.0,18,0.1402162384094526,2,55229.0,518777438
1.5,25,0.14031148956300796,1,62103.0,518780911
1.5,29,0.13994553335622928,1,35693.0,518802277
4.0,14,0.13980193607600028,0,25330.0,518875208
0.0,28,0.13981920156004596,1,26576.0,518879309
1.5,13,0.1395322564207058,0,5868.0,518880075
4.0,22,0.1394712729573952,2,1467.0,518892856
1.5,25,0.13982297059027102,1,26848.0,518903968
4.0,30,0.1396610131444236,3,15160.0,518907563
0.0,24,0.13952466293334062,1,5320.0,518938725
4.0,18,0.1398647209140508,2,29861.0,518960653
1.5,17,0.1395391432149038,4,6365.0,518975941
0.0,28,0.13955978974076902,1,7855.0,518977137
1.5,21,0.1378387008873364,4,-116351.0,518986807
1.5,13,0.1397249619476907,0,19775.0,518996004
0.0,28,0.13961322128690073,1,11711.0,519004824
1.5,29,0.13933259481587906,1,-8541.0,519026579
0.0,20,0.13991761204776054,4,33678.0,519026785
1.5,13,0.1397555576048118,0,21983.0,519056394
1.5,17,0.13943582744520513,4,-1091.0,519056832
1.5,25,0.13974635673690944,1,21319.0,519060057
4.0,14,0.13956982201239748,0,8579.0,519063002
1.5,17,0.13945264951393022,4,123.0,519066377
1.5,17,0.13945072342863138,4,-16.0,519077135
4.0,18,0.13994218002786726,2,35451.0,519082952
1.5,29,0.13979277677828422,1,24669.0,519111421
0.0,16,0.13955801607948662,4,7727.0,519120778
7.5,23,0.13970399671706382,2,18262.0,519146344
4.0,30,0.13949647834702528,3,3286.0,519148076
0.0,24,0.13964897164712373,1,14291.0,519159644
4.0,14,0.13985916436581458,0,29460.0,519181960
1.5,29,0.13954050117432312,1,6463.0,519187058
1.5,29,0.13942464506508886,1,-1898.0,519213649
0.0,12,0.13940900081830912,0,-3027.0,519214969
0.0,12,0.1397631788056345,0,22533.0,519215206
1.5,21,0.13970000597917845,4,17974.0,519216410
7.5,19,0.14023731449390966,2,56750.0,519240253
1.5,13,0.13935484872228143,0,-6935.0,519253157
1.5,13,0.13935484872228143,0,-6935.0,519253157
0.0,16,0.13948916199423547,4,2758.0,519256515
4.0,26,0.13969523926448207,1,17630.0,519281786
1.5,13,0.13951952208696747,0,4949.0,519288278
1.5,21,0.13992066052808963,4,33898.0,519308662
0.0,12,0.13953091231801526,0,5771.0,519319941
1.5,13,0.13991369059351902,0,33395.0,519321434
1.5,25,0.13965143814484451,1,14469.0,519327829
4.0,22,0.13955200225920106,2,7293.0,519328249
4.0,14,0.1394583861996404,0,537.0,519332472
1.5,29,0.13970238933652665,1,18146.0,519336333
1.5,13,0.1397440288064763,0,21151.0,519351993
4.0,26,0.13967945645041463,1,16491.0,519354575
1.5,13,0.14003449355492367,0,42113.0,519379523
7.5,15,0.1396348932106948,2,13275.0,519392229
4.0,14,0.13908914594814353,0,-26110.0,519393367
0.0,12,0.14139994946451018,0,140654.0,519396444
1.5,17,0.13939399398105273,4,-4110.0,519410922
1.5,13,0.13969770576220286,0,17808.0,519432124
4.0,18,0.13952380381615695,2,5258.0,519459614
1.5,13,0.13970028311375385,0,17994.0,519487664
1.5,13,0.1395119147428735,0,4400.0,519516843
0.0,12,0.1394802382609085,0,2114.0,519521710
1.5,13,0.13978468444868336,0,24085.0,519534838
1.5,13,0.13978468444868336,0,24085.0,519534838
4.0,30,0.13992577366100525,3,34267.0,519542179
4.0,18,0.13976660141764036,2,22780.0,519543243
1.5,13,0.1394902012488931,0,2833.0,519549380
4.0,18,0.1396330918359549,2,13145.0,519580575
0.0,20,0.13951062606709802,4,4307.0,519585822
7.5,23,0.13952588232547225,2,5408.0,519596944
0.0,16,0.13946009057727893,4,660.0,519602536
4.0,30,0.1394503077267683,3,-46.0,519607774
0.0,12,0.13945145783525612,0,37.0,519622344
4.0,30,0.1398792843359866,3,30912.0,519632509
7.5,19,0.13918888668181992,2,-18912.0,519632517
1.5,13,0.13929214702460352,0,-11460.0,519638142
1.5,13,0.13942238641829957,0,-2061.0,519643837
1.5,17,0.13978076299444187,4,23802.0,519666671
1.5,21,0.1393409088531402,4,-7941.0,519667737
1.5,29,0.13995763028044425,1,36566.0,519691471
1.5,17,0.13952153131263892,4,5094.0,519692354
0.0,12,0.13962071777716453,0,12252.0,519696603
0.0,20,0.13945932845719666,4,605.0,519711378
1.5,29,0.13964114259536944,1,13726.0,519716781
1.5,25,0.139685123852481,1,16900.0,519750244
1.5,13,0.1396070550425987,0,11266.0,519783674
4.0,14,0.13964286082973676,0,13850.0,519785158
1.5,13,0.13941027563735583,0,-2935.0,519785844
0.0,24,0.14034830689134614,1,64760.0,519841431
7.5,27,0.14034830689134614,3,64760.0,519841431
0.0,12,0.13968055113198735,0,16570.0,519854061
4.0,14,0.1397768553969291,0,23520.0,519892699
7.5,15,0.13997046161128399,2,37492.0,519911879
0.0,24,0.1392355422875838,1,-15545.0,519968549
1.5,29,0.13946997042489095,1,1373.0,519986046
7.5,27,0.1400111865371349,3,40431.0,520007089
0.0,12,0.13967746108147194,0,16347.0,520028283
1.5,21,0.1395587781995689,4,7782.0,520042136
0.0,24,0.13963108261028345,1,13000.0,520046103
1.5,25,0.13952902780290272,1,5635.0,520046277
0.0,12,0.13926958827016825,0,-13088.0,520056797
7.5,19,0.14022902817010605,2,56152.0,520061854
1.5,29,0.1396341449473413,1,13221.0,520070145
7.5,15,0.13960713818297132,2,11272.0,520104704
0.0,16,0.1395339330848868,4,5989.0,520119132
1.5,17,0.13948233062695253,4,2265.0,520127465
4.0,30,0.1397341489588643,3,20438.0,520132499
4.0,14,0.13965879606782064,0,15000.0,520138025
4.0,14,0.13937198949576818,0,-5698.0,520156183
1.5,25,0.1400330663118605,1,42010.0,520182916
1.5,17,0.13998459547462794,4,38512.0,520193533
0.0,16,0.14007036862570557,4,44702.0,520233438
0.0,28,0.13947380873875986,1,1650.0,520239419
0.0,12,0.1394566263950868,0,410.0,520261751
0.0,28,0.1395165428902822,1,4734.0,520273764
7.5,27,0.1399399075243492,3,35287.0,520273772
0.0,20,0.13980542797164996,4,25582.0,520283730
1.5,25,0.13936217893180003,1,-6406.0,520297391
4.0,26,0.13948220591639363,1,2256.0,520331182
1.5,25,0.13948220591639363,1,2256.0,520331182
7.5,27,0.14041815866106863,3,69801.0,520331539
4.0,22,0.14042923018735476,2,70600.0,520335019
1.5,29,0.13952247357019518,1,5162.0,520375197
0.0,12,0.13949618735572114,0,3265.0,520390030
1.5,13,0.1396393966475446,0,13600.0,520414707
4.0,14,0.14007103374868646,0,44750.0,520421363
4.0,14,0.13977688311038666,0,23522.0,520429762
1.5,25,0.13985485492316754,1,29149.0,520431446
0.0,24,0.139612306742802,1,11645.0,520503137
4.0,22,0.14000321891809295,2,39856.0,520509654
1.5,13,0.13940769828580488,0,-3121.0,520528936
4.0,18,0.13946775334828798,2,1213.0,520549437
0.0,16,0.13946775334828798,4,1213.0,520549437
0.0,28,0.13947168865925827,1,1497.0,520558198
1.5,25,0.13911106729305547,1,-24528.0,520577446
4.0,14,0.14044987671321996,0,72090.0,520595091
0.0,12,0.14044987671321996,0,72090.0,520595091
0.0,12,0.13965200627072405,0,14510.0,520604349
7.5,19,0.13980788061264202,2,25759.0,520619958
1.5,17,0.139840097507029,4,28084.0,520640541
1.5,13,0.13934467788336527,0,-7669.0,520641135
1.5,25,0.13991482684527806,1,33477.0,520644329
0.0,12,0.13945259408701513,0,119.0,520646753
0.0,12,0.1393501790046864,0,-7272.0,520655515
0.0,12,0.1393501790046864,0,-7272.0,520655515
0.0,24,0.139357329076731,1,-6756.0,520657503
0.0,16,0.13966073600984824,4,15140.0,520678103
1.5,25,0.13956666267823822,1,8351.0,520679499
0.0,24,0.14120451416195787,1,126550.0,520712951
0.0,16,0.1392726506072261,4,-12867.0,520737271
7.5,23,0.14123901741659167,2,129040.0,520742271
0.0,12,0.13982119692898862,0,26720.0,520751009
1.5,17,0.13948787331846,4,2665.0,520762451
0.0,24,0.13965851893324527,1,14980.0,520769258
1.5,29,0.13955139256313523,1,7249.0,520772245
0.0,12,0.13931944478027766,0,-9490.0,520797887
1.5,17,0.13996177344234606,4,36865.0,520800731
0.0,16,0.13996177344234606,4,36865.0,520800731
7.5,19,0.13960905041154137,2,11410.0,520807405
7.5,19,0.13960905041154137,2,11410.0,520807405
1.5,13,0.13968221393943958,0,16690.0,520811977
7.5,15,0.13968221393943958,2,16690.0,520811977
1.5,25,0.13956268579708164,1,8064.0,520825076
1.5,13,0.1394541183271797,0,229.0,520871716
4.0,14,0.1393345624713642,0,-8399.0,520877754
0.0,12,0.13994439710447024,0,35611.0,520880741
0.0,28,0.13943905606300822,1,-858.0,520886839
1.5,21,0.13979216708221842,4,24625.0,520939745
7.5,27,0.14011051156894822,3,47599.0,520953092
0.0,28,0.1392247340391443,1,-16325.0,520955519
1.5,13,0.13946372104021632,0,922.0,520959073
1.5,25,0.13967295764462215,1,16022.0,520972290
1.5,21,0.13976001947147526,4,22305.0,520977042
0.0,12,0.13956249180287889,0,8050.0,520980830
7.5,31,0.1400313896476795,3,41889.0,520984782
1.5,29,0.1399873529636529,1,38711.0,520986845
4.0,22,0.14001495556735996,2,40703.0,520990516
1.5,17,0.13953948963312302,4,6390.0,521009993
7.5,15,0.13953685685465697,2,6200.0,521014159
0.0,12,0.14015285773206504,0,50655.0,521017442
7.5,15,0.13924740364740973,2,-14689.0,521023788
1.5,29,0.1395030880066479,1,3763.0,521042002
4.0,18,0.13959254704757798,2,10219.0,521054312
1.5,21,0.13973861082552777,4,20760.0,521082537
0.0,24,0.1394506680017163,1,-20.0,521117150
0.0,28,0.13925250292359656,1,-14321.0,521122440
7.5,23,0.14076004572997627,2,94474.0,521130054
4.0,30,0.14252201193327624,3,221630.0,521157255
1.5,13,0.13943413692429535,0,-1213.0,521177345
1.5,13,0.13983879497452475,0,27990.0,521181396
7.5,27,0.1396031335883572,3,10983.0,521185991
0.0,12,0.13952800240497384,0,5561.0,521187583
4.0,26,0.14000392561126015,1,39907.0,521207589
1.5,13,0.1394020863106536,0,-3526.0,521232959
4.0,18,0.13925251678032532,2,-14320.0,521235168
1.5,17,0.1394612545424955,4,744.0,521271007
1.5,25,0.13989240665813046,1,31859.0,521297168
0.0,12,0.13952549433706674,0,5380.0,521322222
0.0,12,0.13945399361662075,0,220.0,521333484
0.0,24,0.13955624241820425,1,7599.0,521367722
0.0,24,0.13947882487457408,1,2012.0,521406884
4.0,18,0.13980789446937078,2,25760.0,521418194
0.0,24,0.1394845477035555,1,2425.0,521436147
7.5,15,0.14066433730437156,2,87567.0,521487561
1.5,25,0.13983516451158737,1,27728.0,521502757
7.5,31,0.140337775777482,3,64000.0,521506899
0.0,28,0.140337775777482,1,64000.0,521506899
1.5,13,0.13983718759398758,0,27874.0,521509380
1.5,13,0.1394107329094052,0,-2902.0,521514471
1.5,17,0.1399342678357404,4,34880.0,521518191
4.0,26,0.13851176377381358,1,-67778.0,521545574
7.5,15,0.13872693105813236,2,-52250.0,521551101
0.0,24,0.14004589764270023,1,42936.0,521558478
4.0,14,0.14027391011458754,0,59391.0,521572214
0.0,12,0.13972855084044178,0,20034.0,521582684
1.5,13,0.1394699011412471,0,1368.0,521608877
0.0,24,0.13954457505258108,1,6757.0,521627745
1.5,25,0.13959874100533753,1,10666.0,521653352
1.5,17,0.13952739270890802,4,5517.0,521671453
7.5,15,0.139871773988994,2,30370.0,521680496
7.5,15,0.139871773988994,2,30370.0,521680496
1.5,29,0.1395397667676984,1,6410.0,521681130
0.0,24,0.13947375331184478,1,1646.0,521682120
1.5,17,0.1398010908155454,4,25269.0,521690420
4.0,14,0.14028728185784922,0,60356.0,521713669
0.0,28,0.13950121734826415,1,3628.0,521733741
0.0,16,0.13965919791295495,4,15029.0,521737718
7.5,23,0.14040552132443168,2,68889.0,521737767
0.0,12,0.1399962212700648,0,39351.0,521744276
1.5,21,0.13965962747154675,4,15060.0,521751099
1.5,17,0.13947609509900669,4,1815.0,521758698
0.0,16,0.13974127131745134,4,20952.0,521783340
1.5,13,0.13939327343115676,0,-4162.0,521787242
4.0,26,0.13950509723231935,1,3908.0,521787317
0.0,12,0.13955334636189162,0,7390.0,521802587
0.0,12,0.1392524890668678,0,-14322.0,521821157
0.0,16,0.13953903236107365,4,6357.0,521822783
0.0,20,0.13949416427332093,4,3119.0,521827931
1.5,25,0.139494579975184,1,3149.0,521831263
1.5,13,0.13942472820546148,0,-1892.0,521839217
0.0,24,0.1394778410468315,1,1941.0,521858530
7.5,15,0.13973166860441472,2,20259.0,521868448
1.5,17,0.13949251532259746,4,3000.0,521875344
0.0,28,0.13953616401821856,1,6150.0,521891887
1.5,25,0.13990550126681678,1,32804.0,521897249
1.5,13,0.13978128955013505,0,23840.0,521913301
7.5,15,0.14033500443172828,2,63800.0,521942060
4.0,26,0.13940348584025922,1,-3425.0,521950337
0.0,24,0.13940348584025922,1,-3425.0,521950337
1.5,17,0.13945316221289464,4,160.0,521961789
4.0,26,0.13992057738771702,1,33892.0,521973321
0.0,12,0.14032915689218792,0,63378.0,522026178
4.0,14,0.13962599719082538,0,12633.0,522045228
1.5,25,0.13945784578721843,1,498.0,522054402
0.0,12,0.13950242288366702,0,3715.0,522055094
1.5,21,0.13946180881164624,4,784.0,522066893
1.5,17,0.1394526079437439,4,120.0,522080076
0.0,16,0.13953948963312302,4,6390.0,522082114
0.0,16,0.13962332284217305,4,12440.0,522094572
0.0,28,0.13978522486110534,1,24124.0,522105667
0.0,16,0.13961135062851696,4,11576.0,522113935
0.0,12,0.13987171856207894,0,30366.0,522138437
0.0,16,0.13968444487277132,4,16851.0,522145713
7.5,3,0.13981895213892812,0,26558.0,522146125
7.5,15,0.13923954688219792,2,-15256.0,522165935
0.0,8,0.14060493350814057,0,83280.0,522166909
0.0,16,0.13945245551972743,4,109.0,522183169
0.0,28,0.13970424613818166,1,18280.0,522185404
1.5,13,0.1393497494460946,0,-7303.0,522194315
1.5,13,0.13960853771257695,0,11373.0,522200625
1.5,13,0.13959179878422448,0,10165.0,522203033
7.5,15,0.13975072160647153,2,21634.0,522205285
7.5,19,0.14017911623308155,2,52550.0,522211788
0.0,24,0.13946948543938406,1,1338.0,522213768
1.5,13,0.13952348511139528,0,5235.0,522232156
0.0,12,0.13953020562484805,0,5720.0,522250307
1.5,13,0.13958739234447606,0,9847.0,522250422
1.5,17,0.13958951242397766,4,10000.0,522273564
4.0,18,0.1403294340267633,2,63398.0,522273739
1.5,25,0.14132776976435454,1,135445.0,522285519
1.5,25,0.14132776976435454,1,135445.0,522285519
0.0,12,0.13939955052928893,0,-3709.0,522287556
0.0,12,0.13947900501204807,0,2025.0,522305838
0.0,28,0.13978225952114887,1,23910.0,522343805
1.5,29,0.13970664335225863,1,18453.0,522344522
7.5,15,0.13917684518452,2,-19781.0,522350867
0.0,12,0.14029962820318204,0,61247.0,522356237
0.0,12,0.13962221430387156,0,12360.0,522358084
1.5,25,0.1395487182144829,1,7056.0,522396597
0.0,24,0.1395487182144829,1,7056.0,522396597
7.5,23,0.1399473624444267,2,35825.0,522405612
0.0,12,0.13945246937645622,0,110.0,522447671
4.0,22,0.13980477670539784,2,25535.0,522487271
1.5,29,0.13972841227315408,1,20024.0,522506419
1.5,13,0.139869141210528,0,30180.0,522529817
1.5,13,0.13876122646183464,0,-49775.0,522602754
7.5,15,0.14031172512739704,2,62120.0,522608751
0.0,20,0.13997484033757485,4,37808.0,522616713
0.0,12,0.13951726344017817,0,4786.0,522625946
4.0,30,0.13947408587333524,3,1670.0,522646017
0.0,24,0.1392627707596141,1,-13580.0,522647338
0.0,12,0.13945144397852732,0,36.0,522672765
1.5,25,0.13957809447947234,1,9176.0,522686450
0.0,12,0.13969436629056964,0,17567.0,522698794
7.5,27,0.13999859077068424,3,39522.0,522731538
0.0,16,0.1394153610568139,4,-2568.0,522782101
1.5,21,0.13954206698467397,4,6576.0,522782424
0.0,24,0.13955262581199565,1,7338.0,522785773
0.0,24,0.13946585497644667,1,1076.0,522846773
7.5,19,0.139542842961485,2,6632.0,522881770
0.0,12,0.1394628064961176,0,856.0,522885383
0.0,20,0.13970715605122305,4,18490.0,522910314
1.5,21,0.13970715605122305,4,18490.0,522910314
4.0,18,0.14012422973042912,2,48589.0,522917798
0.0,12,0.13964410793532595,0,13940.0,522919133
1.5,17,0.1395475265358088,4,6970.0,522951771
0.0,16,0.13946973486050188,4,1356.0,522960244
1.5,17,0.13962623275521444,4,12650.0,522969260
1.5,29,0.1394663261052248,1,1110.0,522979152
4.0,14,0.14026088478954504,0,58451.0,523005072
1.5,13,0.1397055486706859,0,18374.0,523010304
7.5,15,0.1440428294858163,2,331383.0,523015501
1.5,13,0.1440428294858163,0,331383.0,523015501
1.5,13,0.1440428294858163,0,331383.0,523015501
1.5,25,0.13909533990590311,1,-25663.0,523047041
4.0,26,0.13987798180348235,1,30818.0,523048296
4.0,22,0.13994249873262896,2,35474.0,523048353
0.0,20,0.13994249873262896,4,35474.0,523048353
1.5,13,0.13946397046133416,0,940.0,523050094
1.5,25,0.13946392889114784,1,937.0,523104487
0.0,16,0.13971508210007869,4,19062.0,523109676
1.5,17,0.13971789501601872,4,19265.0,523115848
0.0,16,0.13971789501601872,4,19265.0,523115848
4.0,18,0.13957619610763103,2,9039.0,523124972
1.5,13,0.13946947158265527,0,1337.0,523144707
1.5,17,0.13950540208035225,4,3930.0,523151199
0.0,12,0.13980707692237343,0,25701.0,523179604
7.5,27,0.139759257351393,3,22250.0,523189751
7.5,19,0.14006493678802828,2,44310.0,523198745
1.5,25,0.13966711010508182,1,15600.0,523230829
4.0,22,0.13925031356045112,2,-14479.0,523242394
0.0,24,0.13944817379053795,1,-200.0,523255602
1.5,17,0.13945122227086704,4,20.0,523260057
1.5,25,0.1393681373251705,1,-5976.0,523310696
0.0,12,0.14081260430219558,0,98267.0,523319390
1.5,13,0.13977158983999705,0,23140.0,523320026
0.0,24,0.13939946738891631,1,-3715.0,523342244
1.5,25,0.13973250000814083,1,20319.0,523347557
0.0,12,0.13959947541196227,0,10719.0,523393627
1.5,13,0.13957565569520905,0,9000.0,523398899
1.5,21,0.13964383080075057,4,13920.0,523401487
1.5,13,0.13951489393955874,0,4615.0,523406189
0.0,24,0.13974311426237757,1,21085.0,523415206
7.5,23,0.14032211767397348,2,62870.0,523423275
4.0,18,0.139762070267333,2,22453.0,523430817
1.5,13,0.13962425124300054,0,12507.0,523433266
4.0,14,0.13962425124300054,0,12507.0,523433266
7.5,27,0.1392412235463789,3,-15135.0,523449429
7.5,27,0.1392412235463789,3,-15135.0,523449429
7.5,27,0.1392412235463789,3,-15135.0,523449429
1.5,17,0.13988887319229446,4,31604.0,523468890
4.0,30,0.1397981393323177,3,25056.0,523468940
4.0,14,0.1395100579412185,0,4266.0,523474401
7.5,31,0.13973883253318808,3,20776.0,523482818
7.5,19,0.13997132072846763,2,37554.0,523484913
1.5,25,0.139494219700236,1,3123.0,523499119
0.0,12,0.13945192896403424,0,71.0,523501740
0.0,12,0.13945192896403424,0,71.0,523501740
4.0,18,0.13945136083815474,2,30.0,523503829
1.5,29,0.13945047400751354,1,-34.0,523512432
1.5,17,0.1395350277664595,4,6068.0,523520278
1.5,13,0.13952022878013465,0,5000.0,523524387
4.0,18,0.13942323167875448,2,-2000.0,523543395
0.0,12,0.13963134588813006,0,13019.0,523552065
0.0,12,0.1395970781978853,0,10546.0,523568285
4.0,18,0.13937155993717637,2,-5729.0,523568467
1.5,21,0.13999042915743953,4,38933.0,523575546
0.0,20,0.13965111944008285,4,14446.0,523609295
4.0,18,0.1405352480191633,2,78251.0,523618205
4.0,26,0.13947919900625083,1,2039.0,523621498
0.0,24,0.13982219461345996,1,26792.0,523636751
4.0,30,0.14002712177521878,3,41581.0,523669901
1.5,13,0.13991791689579344,0,33700.0,523669976
0.0,12,0.13947117596029382,0,1460.0,523682060
